id,Country,Place Name,region,lon,lat,coordinates,bounding_box,admin_level,Est. Population,Total (t CO2),CO2 per capita,airports,buildings,ets,farms,fuelstations,harbours,refineries,tiox,trains,restaurants,pubs,bars_cafes,biergarten,fast_foods,food_courts,ice_cream,churches,museums,castles,artworks,theatres,monuments,amphitheatres,gyms,swimming_pools,sports_halls,tennis_fields,padel_fields,soccer_fields,sport_shops,stadiums,spa,markets,supermarkets,clothes_shops,electronics_shops,jewelry_shops,parks,picnic_areas,rivers,lakes,trails
797,'italy','Monleale',' Piemonte',44.8870659,8.9802506,ST_GeogFromText('POINT(8.9802506 44.8870659)'),"'(8.9702506, 44.877065900000005, 8.9902506, 44.8970659)'",8,564.19499139156,9885,17.52053837915,0,5994,0,264,3627,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
798,'italy','Montabone',' Piemonte',44.698745,8.390644,ST_GeogFromText('POINT(8.390644 44.698745)'),"'(8.380644, 44.688745000000004, 8.400644, 44.708745)'",8,361.605877174297,74,0.204642691590799,0,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
799,'italy','Montacuto',' Piemonte',44.766453,9.104958,ST_GeogFromText('POINT(9.104958 44.766453)'),"'(9.094958, 44.756453, 9.114958, 44.776453)'",8,281.73605581178,811,2.87858079670785,0,481,0,330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,'italy','Montafia',' Piemonte',44.9892893,8.0248717,ST_GeogFromText('POINT(8.0248717 44.9892893)'),"'(8.0148717, 44.979289300000005, 8.0348717, 44.9992893)'",8,882.006070778851,1382,1.56688263923131,0,1184,0,198,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
801,'italy','Montaldeo',' Piemonte',44.667147,8.730152,ST_GeogFromText('POINT(8.730152 44.667147)'),"'(8.720152, 44.657147, 8.740152, 44.677147)'",8,281.717248985078,2331,8.27425373631796,0,2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,'italy','Montaldo Bormida',' Piemonte',44.682647,8.587848,ST_GeogFromText('POINT(8.587848 44.682647)'),"'(8.577848, 44.672647000000005, 8.597847999999999, 44.692647)'",8,716.585980962031,6196,8.64655486517019,0,6031,0,165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
803,'italy','Montaldo Roero',' Piemonte',44.7687192,7.9241508,ST_GeogFromText('POINT(7.9241508 44.7687192)'),"'(7.9141508, 44.7587192, 7.934150799999999, 44.7787192)'",8,874.423636887223,7577,8.66513630277955,0,7511,0,66,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
804,'italy','Montaldo Scarampi',' Piemonte',44.830345,8.2590523,ST_GeogFromText('POINT(8.2590523 44.830345)'),"'(8.2490523, 44.820345, 8.2690523, 44.840345)'",8,813.021730936482,703,0.864675534798126,0,703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,'italy','Montaldo Torinese',' Piemonte',45.0654869,7.8496013,ST_GeogFromText('POINT(7.8496013 45.0654869)'),"'(7.8396013, 45.055486900000005, 7.8596013, 45.0754869)'",8,809.881009988434,1432,1.76816097962397,0,1036,0,396,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
806,'italy','Montaldo di Mondovì',' Piemonte',44.321731,7.86714,ST_GeogFromText('POINT(7.86714 44.321731)'),"'(7.85714, 44.311731, 7.87714, 44.331731)'",8,622.27664764176,16322,26.2294914357713,0,16058,0,264,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
807,'italy','Montalenghe',' Piemonte',45.337455,7.83882,ST_GeogFromText('POINT(7.83882 45.337455)'),"'(7.82882, 45.327455, 7.84882, 45.347455)'",8,1080.61936348374,6477,5.99378487825649,0,2553,0,297,3627,0,0,0,0,0,0,2,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,'italy','Montalto Carpasio',' Liguria',43.9477208,7.8619192,ST_GeogFromText('POINT(7.8619192 43.9477208)'),"'(7.8519192, 43.9377208, 7.8719192, 43.9577208)'",8,547.812860945374,13403,24.4663843358298,0,11951,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,'italy','Montalto Dora',' Piemonte',45.490759,7.862818,ST_GeogFromText('POINT(7.862818 45.490759)'),"'(7.852818, 45.480759, 7.872818, 45.500758999999995)'",8,3390.02987865405,15423,4.54951742375894,0,8103,0,66,7254,0,0,0,0,4,0,3,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
810,'italy','Montanaro',' Piemonte',45.233553,7.853323,ST_GeogFromText('POINT(7.853323 45.233553)'),"'(7.843323, 45.223553, 7.863322999999999, 45.243553)'",8,5411.31332106484,3664,0.677099953857227,0,37,0,0,3627,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,'italy','Montanera',' Piemonte',44.462233,7.665633,ST_GeogFromText('POINT(7.665633 44.462233)'),"'(7.655633, 44.452233, 7.6756329999999995, 44.472232999999996)'",8,739.988739782566,10678,14.4299493031983,0,6919,0,132,3627,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
812,'italy','Monte Cavallo',' Piemonte',45.4864921,7.6458846,ST_GeogFromText('POINT(7.6458846 45.4864921)'),"'(7.6358846, 45.4764921, 7.655884599999999, 45.4964921)'",8,139.147828749738,5486,39.4256960334377,0,3737,0,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
813,'italy','Montebruno',' Liguria',44.5257423,9.2475673,ST_GeogFromText('POINT(9.2475673 44.5257423)'),"'(9.2375673, 44.5157423, 9.2575673, 44.535742299999995)'",8,196.049756021326,4663,23.7847783880576,0,4366,0,297,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
814,'italy','Montecastello',' Piemonte',44.9494522,8.6857406,ST_GeogFromText('POINT(8.6857406 44.9494522)'),"'(8.675740600000001, 44.939452200000005, 8.6957406, 44.9594522)'",8,314.003262949409,2648,8.43303338674744,0,2516,0,132,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
815,'italy','Montechiaro d'Acqui',' Piemonte',44.5943782,8.378618,ST_GeogFromText('POINT(8.378618 44.5943782)'),"'(8.368618, 44.5843782, 8.388618, 44.6043782)'",8,510.151175584411,11022,21.6053603863082,0,5032,0,2310,3627,0,0,0,53,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
816,'italy','Montechiaro d'Asti',' Piemonte',45.0078157,8.1121518,ST_GeogFromText('POINT(8.1121518 45.0078157)'),"'(8.1021518, 44.997815700000004, 8.1221518, 45.0178157)'",8,1350.83284168141,5594,4.14114894707255,0,1406,0,561,3627,0,0,0,0,1,0,2,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
817,'italy','Montecrestese',' Piemonte',46.1653586,8.3268474,ST_GeogFromText('POINT(8.3268474 46.1653586)'),"'(8.3168474, 46.1553586, 8.3368474, 46.175358599999996)'",8,1271.14119929266,24749,19.4699062651513,0,24716,0,33,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
818,'italy','Monteggio',' Piemonte',44.7131424,8.9967233,ST_GeogFromText('POINT(8.9967233 44.7131424)'),"'(8.9867233, 44.703142400000004, 9.006723299999999, 44.7231424)'",8,1231.6872679498,15025,12.1987134161172,0,4144,0,0,10881,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
819,'italy','Montegioco',' Piemonte',44.841776,8.9630083,ST_GeogFromText('POINT(8.9630083 44.841776)'),"'(8.9530083, 44.831776000000005, 8.9730083, 44.851776)'",8,330.721819765866,6140,18.5654517876891,0,2183,0,330,3627,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
820,'italy','Montegrosso Pian Latte',' Liguria',44.0668887,7.817209,ST_GeogFromText('POINT(7.817209 44.0668887)'),"'(7.807209, 44.0568887, 7.827209, 44.0768887)'",8,112.71816655391,2311,20.5024626522355,0,2146,0,165,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,'italy','Montegrosso d'Asti',' Piemonte',44.8239434,8.2397817,ST_GeogFromText('POINT(8.2397817 44.8239434)'),"'(8.2297817, 44.8139434, 8.2497817, 44.833943399999995)'",8,2391.61155512283,7820,3.26976175677424,0,4107,0,33,3627,0,0,0,53,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
822,'italy','Montelupo Albese',' Piemonte',44.62144,8.048038,ST_GeogFromText('POINT(8.048038 44.62144)'),"'(8.038038, 44.61144, 8.058038, 44.63144)'",8,544.643446570495,5883,10.8015620807411,0,5883,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,'italy','Montemagno',' Piemonte',44.983701,8.3235786,ST_GeogFromText('POINT(8.3235786 44.983701)'),"'(8.3135786, 44.973701000000005, 8.3335786, 44.993701)'",8,1135.04974460592,4182,3.68442001760193,0,555,0,0,3627,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
824,'italy','Montemale di Cuneo',' Piemonte',44.43743,7.375327,ST_GeogFromText('POINT(7.375327 44.43743)'),"'(7.365327000000001, 44.42743, 7.385327, 44.44743)'",8,172.716382327737,4465,25.8516299370344,0,4366,0,99,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,'italy','Montemarzino',' Piemonte',44.848338,8.9936102,ST_GeogFromText('POINT(8.9936102 44.848338)'),"'(8.983610200000001, 44.838338, 9.0036102, 44.858337999999996)'",8,340.519233864732,6534,19.1883434184971,0,2775,0,132,3627,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,'italy','Monterosso Grana',' Piemonte',44.408228,7.322927,ST_GeogFromText('POINT(7.322927 44.408228)'),"'(7.312927, 44.398228, 7.332927, 44.418228)'",8,517.052256174342,8075,15.6173769741317,0,7844,0,231,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
827,'italy','Monterosso al Mare',' Liguria',44.1465216,9.6555583,ST_GeogFromText('POINT(9.6555583 44.1465216)'),"'(9.6455583, 44.1365216, 9.665558299999999, 44.1565216)'",8,1415.47619251872,8577,6.05944490294673,0,8029,0,495,0,0,0,0,53,39,0,14,0,3,0,6,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,2,3,0,1,0,0,0,0,0
828,'italy','Montescheno',' Piemonte',46.06792,8.2252449,ST_GeogFromText('POINT(8.2252449 46.06792)'),"'(8.2152449, 46.05792, 8.2352449, 46.07792)'",8,465.781265574373,5550,11.915464210773,0,5550,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
829,'italy','Monteu Roero',' Piemonte',44.7806865,7.9311892,ST_GeogFromText('POINT(7.9311892 44.7806865)'),"'(7.921189200000001, 44.770686500000004, 7.9411892, 44.7906865)'",8,1638.96652064141,22407,13.6714202015738,0,18648,0,132,3627,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0
830,'italy','Monteu da Po',' Piemonte',45.1508996,8.016847,ST_GeogFromText('POINT(8.016847 45.1508996)'),"'(8.006847, 45.140899600000004, 8.026847, 45.1608996)'",8,944.281432948599,7381,7.81652560609203,0,74,0,0,7254,0,0,0,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
